key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"DST-S-D,,,THA,ESP",DST-S-D,,,THA,ESP,14281.2,,CERDI
"DST-S-D,,,THA,FRA",DST-S-D,,,THA,FRA,12690.1,,CERDI
"DST-S-D,,,THA,IND",DST-S-D,,,THA,IND,6056.68,,CERDI
"DST-S-D,,,THA,JPN",DST-S-D,,,THA,JPN,5539.33,,SEA-DISTANCES.ORG
"DST-S-D,,,THA,KOR",DST-S-D,,,THA,KOR,4632.94,,CERDI
"DST-S-D,,,THA,NLD",DST-S-D,,,THA,NLD,17505.1,,CERDI
"DST-S-D,,,THA,USA",DST-S-D,,,THA,USA,14109.5,,CERDI
"DST-S-D,,,TUN,CHN",DST-S-D,,,TUN,CHN,15188.8,,CERDI
"DST-S-D,,,TUN,DEU",DST-S-D,,,TUN,DEU,4114.37,,CERDI
"DST-S-D,,,TUN,ESP",DST-S-D,,,TUN,ESP,1414.33,,CERDI
"DST-S-D,,,TUN,FRA",DST-S-D,,,TUN,FRA,754.124,,CERDI
"DST-S-D,,,TUN,IND",DST-S-D,,,TUN,IND,7609.79,,CERDI
"DST-S-D,,,TUN,JPN",DST-S-D,,,TUN,JPN,16218.3,,CERDI
"DST-S-D,,,TUN,KOR",DST-S-D,,,TUN,KOR,15930.7,,CERDI
"DST-S-D,,,TUN,NLD",DST-S-D,,,TUN,NLD,3800.89,,CERDI
"DST-S-D,,,TUN,USA",DST-S-D,,,TUN,USA,10017.6,,CERDI
"DST-S-D,,,UKR,CHN",DST-S-D,,,UKR,CHN,15605.7,,CERDI
"DST-S-D,,,UKR,DEU",DST-S-D,,,UKR,DEU,6650.36,,CERDI
"DST-S-D,,,UKR,ESP",DST-S-D,,,UKR,ESP,3912.3,,CERDI
"DST-S-D,,,UKR,FRA",DST-S-D,,,UKR,FRA,3171.22,,CERDI
"DST-S-D,,,UKR,IND",DST-S-D,,,UKR,IND,8000.83,,CERDI
"DST-S-D,,,UKR,JPN",DST-S-D,,,UKR,JPN,16513.1,,CERDI
"DST-S-D,,,UKR,KOR",DST-S-D,,,UKR,KOR,16192.3,,CERDI
"DST-S-D,,,UKR,NLD",DST-S-D,,,UKR,NLD,6336.87,,CERDI
"DST-S-D,,,UKR,USA",DST-S-D,,,UKR,USA,12553.3,,CERDI
"DST-S-D,,,URY,CHN",DST-S-D,,,URY,CHN,21524.1,,CERDI
"DST-S-D,,,URY,DEU",DST-S-D,,,URY,DEU,12547.2,,CERDI
"DST-S-D,,,URY,ESP",DST-S-D,,,URY,ESP,10706.9,,CERDI
"DST-S-D,,,URY,FRA",DST-S-D,,,URY,FRA,11777.9,,CERDI
"DST-S-D,,,URY,IND",DST-S-D,,,URY,IND,15885.2,,CERDI
"DST-S-D,,,URY,JPN",DST-S-D,,,URY,JPN,20938.4,,CERDI
"DST-S-D,,,URY,KOR",DST-S-D,,,URY,KOR,21620.9,,CERDI
"DST-S-D,,,URY,NLD",DST-S-D,,,URY,NLD,12233.8,,CERDI
"DST-S-D,,,URY,USA",DST-S-D,,,URY,USA,11454.0,,CERDI
"DST-S-D,,,USA,CHN",DST-S-D,,,USA,CHN,10402.3,,CERDI
"DST-S-D,,,USA,DEU",DST-S-D,,,USA,DEU,8323.27,,CERDI
"DST-S-D,,,USA,ESP",DST-S-D,,,USA,ESP,8604.87,,CERDI
"DST-S-D,,,USA,FRA",DST-S-D,,,USA,FRA,9676.05,,CERDI
"DST-S-D,,,USA,IND",DST-S-D,,,USA,IND,18311.5,,CERDI
"DST-S-D,,,USA,JPN",DST-S-D,,,USA,JPN,8904.71,,CERDI
"DST-S-D,,,USA,KOR",DST-S-D,,,USA,KOR,9754.88,,CERDI
"DST-S-D,,,USA,NLD",DST-S-D,,,USA,NLD,8053.45,,CERDI
"DST-S-D,,,VNM,CHN",DST-S-D,,,VNM,CHN,2839.27,,CERDI
"DST-S-D,,,VNM,DEU",DST-S-D,,,VNM,DEU,18266.27,,SEA-DISTANCES.ORG
"DST-S-D,,,VNM,ESP",DST-S-D,,,VNM,ESP,17590.4,,CERDI
"DST-S-D,,,VNM,FRA",DST-S-D,,,VNM,FRA,14534.49,,SEA-DISTANCES.ORG
"DST-S-D,,,VNM,IND",DST-S-D,,,VNM,IND,3746.62,,CERDI
"DST-S-D,,,VNM,JPN",DST-S-D,,,VNM,JPN,17066.7,,CERDI
"DST-S-D,,,VNM,KOR",DST-S-D,,,VNM,KOR,3425.83,,CERDI
"DST-S-D,,,VNM,NLD",DST-S-D,,,VNM,NLD,13891.0,,CERDI
"DST-S-D,,,VNM,USA",DST-S-D,,,VNM,USA,12906.4,,CERDI
"DST-S-D,,,ZAF,CHN",DST-S-D,,,ZAF,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF,DEU",DST-S-D,,,ZAF,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF,ESP",DST-S-D,,,ZAF,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF,FRA",DST-S-D,,,ZAF,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF,IND",DST-S-D,,,ZAF,IND,7432.11,,CERDI
"DST-S-D,,,ZAF,JPN",DST-S-D,,,ZAF,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF,KOR",DST-S-D,,,ZAF,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF,NLD",DST-S-D,,,ZAF,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF,USA",DST-S-D,,,ZAF,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-EC,CHN",DST-S-D,,,ZAF-EC,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-EC,DEU",DST-S-D,,,ZAF-EC,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-EC,ESP",DST-S-D,,,ZAF-EC,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-EC,FRA",DST-S-D,,,ZAF-EC,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-EC,IND",DST-S-D,,,ZAF-EC,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-EC,JPN",DST-S-D,,,ZAF-EC,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-EC,KOR",DST-S-D,,,ZAF-EC,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-EC,NLD",DST-S-D,,,ZAF-EC,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-EC,USA",DST-S-D,,,ZAF-EC,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-FRS,CHN",DST-S-D,,,ZAF-FRS,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-FRS,DEU",DST-S-D,,,ZAF-FRS,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-FRS,ESP",DST-S-D,,,ZAF-FRS,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-FRS,FRA",DST-S-D,,,ZAF-FRS,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-FRS,IND",DST-S-D,,,ZAF-FRS,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-FRS,JPN",DST-S-D,,,ZAF-FRS,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-FRS,KOR",DST-S-D,,,ZAF-FRS,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-FRS,NLD",DST-S-D,,,ZAF-FRS,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-FRS,USA",DST-S-D,,,ZAF-FRS,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-GAU,CHN",DST-S-D,,,ZAF-GAU,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-GAU,DEU",DST-S-D,,,ZAF-GAU,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-GAU,ESP",DST-S-D,,,ZAF-GAU,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-GAU,FRA",DST-S-D,,,ZAF-GAU,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-GAU,IND",DST-S-D,,,ZAF-GAU,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-GAU,JPN",DST-S-D,,,ZAF-GAU,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-GAU,KOR",DST-S-D,,,ZAF-GAU,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-GAU,NLD",DST-S-D,,,ZAF-GAU,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-GAU,USA",DST-S-D,,,ZAF-GAU,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-KWA,CHN",DST-S-D,,,ZAF-KWA,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-KWA,DEU",DST-S-D,,,ZAF-KWA,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-KWA,ESP",DST-S-D,,,ZAF-KWA,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-KWA,FRA",DST-S-D,,,ZAF-KWA,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-KWA,IND",DST-S-D,,,ZAF-KWA,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-KWA,JPN",DST-S-D,,,ZAF-KWA,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-KWA,KOR",DST-S-D,,,ZAF-KWA,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-KWA,NLD",DST-S-D,,,ZAF-KWA,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-KWA,USA",DST-S-D,,,ZAF-KWA,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-LIM,CHN",DST-S-D,,,ZAF-LIM,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-LIM,DEU",DST-S-D,,,ZAF-LIM,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-LIM,ESP",DST-S-D,,,ZAF-LIM,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-LIM,FRA",DST-S-D,,,ZAF-LIM,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-LIM,IND",DST-S-D,,,ZAF-LIM,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-LIM,JPN",DST-S-D,,,ZAF-LIM,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-LIM,KOR",DST-S-D,,,ZAF-LIM,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-LIM,NLD",DST-S-D,,,ZAF-LIM,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-LIM,USA",DST-S-D,,,ZAF-LIM,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-MPU,CHN",DST-S-D,,,ZAF-MPU,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-MPU,DEU",DST-S-D,,,ZAF-MPU,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-MPU,ESP",DST-S-D,,,ZAF-MPU,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-MPU,FRA",DST-S-D,,,ZAF-MPU,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-MPU,IND",DST-S-D,,,ZAF-MPU,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-MPU,JPN",DST-S-D,,,ZAF-MPU,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-MPU,KOR",DST-S-D,,,ZAF-MPU,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-MPU,NLD",DST-S-D,,,ZAF-MPU,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-MPU,USA",DST-S-D,,,ZAF-MPU,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-NC,CHN",DST-S-D,,,ZAF-NC,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-NC,DEU",DST-S-D,,,ZAF-NC,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-NC,ESP",DST-S-D,,,ZAF-NC,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-NC,FRA",DST-S-D,,,ZAF-NC,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-NC,IND",DST-S-D,,,ZAF-NC,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-NC,JPN",DST-S-D,,,ZAF-NC,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-NC,KOR",DST-S-D,,,ZAF-NC,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-NC,NLD",DST-S-D,,,ZAF-NC,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-NC,USA",DST-S-D,,,ZAF-NC,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-NW,CHN",DST-S-D,,,ZAF-NW,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-NW,DEU",DST-S-D,,,ZAF-NW,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-NW,ESP",DST-S-D,,,ZAF-NW,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-NW,FRA",DST-S-D,,,ZAF-NW,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-NW,IND",DST-S-D,,,ZAF-NW,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-NW,JPN",DST-S-D,,,ZAF-NW,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-NW,KOR",DST-S-D,,,ZAF-NW,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-NW,NLD",DST-S-D,,,ZAF-NW,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-NW,USA",DST-S-D,,,ZAF-NW,USA,15010.8,,CERDI
"DST-S-D,,,ZAF-WC,CHN",DST-S-D,,,ZAF-WC,CHN,12852.2,,CERDI
"DST-S-D,,,ZAF-WC,DEU",DST-S-D,,,ZAF-WC,DEU,11789.832,,SEA-DISTANCES.ORG
"DST-S-D,,,ZAF-WC,ESP",DST-S-D,,,ZAF-WC,ESP,11662.6,,CERDI
"DST-S-D,,,ZAF-WC,FRA",DST-S-D,,,ZAF-WC,FRA,10912.4,,CERDI
"DST-S-D,,,ZAF-WC,IND",DST-S-D,,,ZAF-WC,IND,7432.11,,CERDI
"DST-S-D,,,ZAF-WC,JPN",DST-S-D,,,ZAF-WC,JPN,13881.4,,CERDI
"DST-S-D,,,ZAF-WC,KOR",DST-S-D,,,ZAF-WC,KOR,13593.9,,CERDI
"DST-S-D,,,ZAF-WC,NLD",DST-S-D,,,ZAF-WC,NLD,13501.1,,CERDI
"DST-S-D,,,ZAF-WC,USA",DST-S-D,,,ZAF-WC,USA,15010.8,,CERDI
"DST-S-DP,,,ARE,CHN",DST-S-DP,,,ARE,CHN,4500.0,km,Research Susanne Krieger
"DST-S-DP,,,ARE,DEU",DST-S-DP,,,ARE,DEU,5500.0,km,Research Susanne Krieger
"DST-S-DP,,,ARE,ESP",DST-S-DP,,,ARE,ESP,6000.0,km,Research Susanne Krieger
"DST-S-DP,,,ARE,FRA",DST-S-DP,,,ARE,FRA,6000.0,km,Research Susanne Krieger
"DST-S-DP,,,ARE,IND",DST-S-DP,,,ARE,IND,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,ARE,NLD",DST-S-DP,,,ARE,NLD,6000.0,km,Research Susanne Krieger
"DST-S-DP,,,CHN,IND",DST-S-DP,,,CHN,IND,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,CHN,JPN",DST-S-DP,,,CHN,JPN,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,CHN,KOR",DST-S-DP,,,CHN,KOR,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,COL,USA",DST-S-DP,,,COL,USA,4500.0,km,Research Susanne Krieger
"DST-S-DP,,,CRI,USA",DST-S-DP,,,CRI,USA,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,DNK,DEU",DST-S-DP,,,DNK,DEU,500.0,km,Research Susanne Krieger
"DST-S-DP,,,DNK,ESP",DST-S-DP,,,DNK,ESP,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,DNK,FRA",DST-S-DP,,,DNK,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,DNK,NLD",DST-S-DP,,,DNK,NLD,500.0,km,Research Susanne Krieger
"DST-S-DP,,,DZA,DEU",DST-S-DP,,,DZA,DEU,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,DZA,ESP",DST-S-DP,,,DZA,ESP,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,DZA,FRA",DST-S-DP,,,DZA,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,DZA,NLD",DST-S-DP,,,DZA,NLD,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,EGY,DEU",DST-S-DP,,,EGY,DEU,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,EGY,ESP",DST-S-DP,,,EGY,ESP,4500.0,km,Research Susanne Krieger
"DST-S-DP,,,EGY,FRA",DST-S-DP,,,EGY,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,EGY,IND",DST-S-DP,,,EGY,IND,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,EGY,NLD",DST-S-DP,,,EGY,NLD,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,ESP,DEU",DST-S-DP,,,ESP,DEU,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,ESP,FRA",DST-S-DP,,,ESP,FRA,100.0,km,Research Susanne Krieger
"DST-S-DP,,,ESP,NLD",DST-S-DP,,,ESP,NLD,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,IDN,CHN",DST-S-DP,,,IDN,CHN,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,IDN,IND",DST-S-DP,,,IDN,IND,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,IDN,JPN",DST-S-DP,,,IDN,JPN,5500.0,km,Research Susanne Krieger
"DST-S-DP,,,IDN,KOR",DST-S-DP,,,IDN,KOR,5500.0,km,Research Susanne Krieger
"DST-S-DP,,,IND,CHN",DST-S-DP,,,IND,CHN,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,JOR,DEU",DST-S-DP,,,JOR,DEU,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,JOR,ESP",DST-S-DP,,,JOR,ESP,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,JOR,FRA",DST-S-DP,,,JOR,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,JOR,IND",DST-S-DP,,,JOR,IND,4500.0,km,Research Susanne Krieger
"DST-S-DP,,,JOR,NLD",DST-S-DP,,,JOR,NLD,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,CHN",DST-S-DP,,,KAZ,CHN,1500.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,DEU",DST-S-DP,,,KAZ,DEU,3500.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,ESP",DST-S-DP,,,KAZ,ESP,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,FRA",DST-S-DP,,,KAZ,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,IND",DST-S-DP,,,KAZ,IND,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,KAZ,NLD",DST-S-DP,,,KAZ,NLD,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,KEN,IND",DST-S-DP,,,KEN,IND,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR,DEU",DST-S-DP,,,MAR,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR,ESP",DST-S-DP,,,MAR,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR,FRA",DST-S-DP,,,MAR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR,NLD",DST-S-DP,,,MAR,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-BEN,DEU",DST-S-DP,,,MAR-BEN,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-BEN,ESP",DST-S-DP,,,MAR-BEN,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-BEN,FRA",DST-S-DP,,,MAR-BEN,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-BEN,NLD",DST-S-DP,,,MAR-BEN,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-CAS,DEU",DST-S-DP,,,MAR-CAS,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-CAS,ESP",DST-S-DP,,,MAR-CAS,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-CAS,FRA",DST-S-DP,,,MAR-CAS,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-CAS,NLD",DST-S-DP,,,MAR-CAS,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,DEU",DST-S-DP,,,MAR-DAK,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,ESP",DST-S-DP,,,MAR-DAK,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,FRA",DST-S-DP,,,MAR-DAK,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DAK,NLD",DST-S-DP,,,MAR-DAK,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,DEU",DST-S-DP,,,MAR-DRA,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,ESP",DST-S-DP,,,MAR-DRA,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,FRA",DST-S-DP,,,MAR-DRA,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-DRA,NLD",DST-S-DP,,,MAR-DRA,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,DEU",DST-S-DP,,,MAR-FES,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,ESP",DST-S-DP,,,MAR-FES,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,FRA",DST-S-DP,,,MAR-FES,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-FES,NLD",DST-S-DP,,,MAR-FES,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,DEU",DST-S-DP,,,MAR-GUE,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,ESP",DST-S-DP,,,MAR-GUE,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,FRA",DST-S-DP,,,MAR-GUE,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-GUE,NLD",DST-S-DP,,,MAR-GUE,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,DEU",DST-S-DP,,,MAR-LAA,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,ESP",DST-S-DP,,,MAR-LAA,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,FRA",DST-S-DP,,,MAR-LAA,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LAA,NLD",DST-S-DP,,,MAR-LAA,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,DEU",DST-S-DP,,,MAR-LOR,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,ESP",DST-S-DP,,,MAR-LOR,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,FRA",DST-S-DP,,,MAR-LOR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-LOR,NLD",DST-S-DP,,,MAR-LOR,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,DEU",DST-S-DP,,,MAR-MAR,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,ESP",DST-S-DP,,,MAR-MAR,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,FRA",DST-S-DP,,,MAR-MAR,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-MAR,NLD",DST-S-DP,,,MAR-MAR,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,DEU",DST-S-DP,,,MAR-RAB,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,ESP",DST-S-DP,,,MAR-RAB,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,FRA",DST-S-DP,,,MAR-RAB,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-RAB,NLD",DST-S-DP,,,MAR-RAB,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,DEU",DST-S-DP,,,MAR-SOU,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,ESP",DST-S-DP,,,MAR-SOU,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,FRA",DST-S-DP,,,MAR-SOU,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-SOU,NLD",DST-S-DP,,,MAR-SOU,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,DEU",DST-S-DP,,,MAR-TAN,DEU,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,ESP",DST-S-DP,,,MAR-TAN,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,FRA",DST-S-DP,,,MAR-TAN,FRA,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,MAR-TAN,NLD",DST-S-DP,,,MAR-TAN,NLD,2500.0,km,Research Susanne Krieger
"DST-S-DP,,,MEX,USA",DST-S-DP,,,MEX,USA,500.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,DEU",DST-S-DP,,,MRT,DEU,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,ESP",DST-S-DP,,,MRT,ESP,3000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,FRA",DST-S-DP,,,MRT,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,MRT,NLD",DST-S-DP,,,MRT,NLD,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,DEU",DST-S-DP,,,NOR,DEU,500.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,ESP",DST-S-DP,,,NOR,ESP,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,FRA",DST-S-DP,,,NOR,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,NOR,NLD",DST-S-DP,,,NOR,NLD,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,PER,USA",DST-S-DP,,,PER,USA,5500.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,DEU",DST-S-DP,,,PRT,DEU,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,ESP",DST-S-DP,,,PRT,ESP,250.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,FRA",DST-S-DP,,,PRT,FRA,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,PRT,NLD",DST-S-DP,,,PRT,NLD,2000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,CHN",DST-S-DP,,,RUS,CHN,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,DEU",DST-S-DP,,,RUS,DEU,1000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,ESP",DST-S-DP,,,RUS,ESP,5000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,FRA",DST-S-DP,,,RUS,FRA,4000.0,km,Research Susanne Krieger
"DST-S-DP,,,RUS,IND",DST-S-DP,,,RUS,IND,4000.0,km,Research Susanne Krieger
